index,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
20,Data Scientist,$81K-$130K (Glassdoor est.),About Our Team We understand that the first step to a successful home project and a happy homeowner...,3.2,Porch 3.2,Seattle- WA,Seattle- WA,201 - 500,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Angie's List- HomeAdvisor- Thumbtack,0,0,81,130,105.5,Porch,WA,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
21,Senior Data Scientist / Machine Learning,$73K-$119K (Glassdoor est.),IMMEDIATE NEED FOR A SENIOR DATA SCIENTIST / MACHINE LEARNER The Senior Data Scientist/Machine Lear...,3.9,Health IQ 3.9,Dallas- TX,Mountain View- CA,201 - 500,2013,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown / Non-Applicable,-1,0,0,73,119,96.0,Health IQ,TX,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
22,Data Scientist - Quantitative,$86K-$139K (Glassdoor est.),Truckstop.com is hiring a Data Scientist for our Chicago- Illinois location About Truckstop.com Tr...,3.8,Truckstop.com 3.8,Chicago- IL,New Plymouth- ID,501 - 1000,1995,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown / Non-Applicable,-1,0,0,86,139,112.5,Truckstop.com,IL,26,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data scientist,na,M
23,Data Scientist,$63K-$105K (Glassdoor est.),Position Summary Our Data Science team is currently in need of a Data Scientist to join our growing ...,4.3,SMC 3 4.3,Louisville- KY,Peachtree City- GA,51 - 200,1935,Nonprofit Organization,Logistics & Supply Chain,Transportation & Logistics,$10 to $25 million (USD),-1,0,0,63,105,84.0,SMC 3,KY,86,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
25,Data Scientist,$109K-$177K (Glassdoor est.),Are you passionate about solving challenging problems? Do you thrive being a critical part of an eli...,4.0,Novetta 4.0,Herndon- VA,Mc Lean- VA,501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Leidos- CACI International- Booz Allen Hamilton,0,0,109,177,143.0,Novetta,VA,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na
26,Digital Health Data Scientist,$63K-$110K (Glassdoor est.),ROLE SUMMARY The Digital Health Data Scientist supports Digital Medicine & Translational Imaging pr...,4.0,Pfizer 4.0,Cambridge- MA,New York- NY,10000+,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,63,110,86.5,Pfizer,MA,172,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
27,Data Scientist,$75K-$124K (Glassdoor est.),As the Enterprise Data and Analytics Center of Excellence- we empower First Tech business leaders to...,3.5,First Tech Federal Credit Union 3.5,Hillsboro- OR,San Jose- CA,1001 - 5000,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),-1,0,0,75,124,99.5,First Tech Federal Credit Union,OR,69,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,data scientist,na,na
28,Associate Data Analyst,$34K-$61K (Glassdoor est.),Friday- January 17- 2020 Our Enterprise Data and Analytics group is looking for an Associate Data A...,3.7,The Hanover Insurance Group 3.7,Worcester- MA,Worcester- MA,5001 - 10000,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0,0,34,61,47.5,The Hanover Insurance Group,MA,169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
29,Clinical Data Scientist,$63K-$105K (Glassdoor est.),THIS ROLE MUST BE BASED IN SAN DIEGO As part of the Data Monitoring and Management group- an integr...,4.0,Pfizer 4.0,Groton- CT,New York- NY,10000+,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,63,105,84.0,Pfizer,CT,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
30,Data Scientist,$80K-$90K (Glassdoor est.),KnowBe4- Inc. is a high growth information security company. We are the world's largest provider of ...,4.8,KnowBe4 4.8,Clearwater- FL,Clearwater- FL,501 - 1000,2010,Company - Private,Security Services,Business Services,$100 to $500 million (USD),-1,0,0,80,90,85.0,KnowBe4,FL,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
31,Data Scientist,$56K-$97K (Glassdoor est.),*Organization and Job ID** Job ID: 310709 Directorate: Earth & Biological Sciences Division: Biolo...,3.8,PNNL 3.8,Richland- WA,Richland- WA,1001 - 5000,1965,Government,Energy,Oil- Gas- Energy & Utilities,$500 million to $1 billion (USD),Oak Ridge National Laboratory- National Renewable Energy Lab- Los Alamos National Laboratory,0,0,56,97,76.5,PNNL,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
32,Data Scientist,$72K-$120K (Glassdoor est.),Preferred Qualifications Masters degree or doctorate in statistics or another applied science field ...,3.6,Amrock 3.6,Detroit- MI,Detroit- MI,1001 - 5000,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),-1,0,0,72,120,96.0,Amrock,MI,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
33,Data Scientist / Machine Learning Expert,$86K-$143K (Glassdoor est.),Posting Title Data Scientist / Machine Learning Expert 04-Feb-2020 Job ID 288341BR Job Descriptio...,3.8,Novartis 3.8,Cambridge- MA,Basel- Switzerland,10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,86,143,114.5,Novartis,MA,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,data scientist,na,na
34,Data Scientist,$93K-$149K (Glassdoor est.),Title: Software Engineer- Data Science Design- develop and implement ML/Analytics features for high...,3.8,Juniper Networks 3.8,Sunnyvale- CA,Sunnyvale- CA,5001 - 10000,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),-1,0,0,93,149,121.0,Juniper Networks,CA,25,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,data scientist,na,M
35,Data Scientist,$85K-$140K (Glassdoor est.),New England Biolabs is seeking a Data Scientist to build- improve and utilize the varied and complex...,4.7,New England Biolabs 4.7,Ipswich- MA,Ipswich- MA,201 - 500,1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Thermo Fisher Scientific- Enzymatics- Illumina,0,0,85,140,112.5,New England Biolabs,MA,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
36,Web Data Analyst,$77K-$135K (Glassdoor est.),We are looking for a Web Data Analyst to assist with a 6-12+ month project with a client in San Jose...,4.2,Clarity Insights 4.2,San Jose- CA,Chicago- IL,201 - 500,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,77,135,106.0,Clarity Insights,CA,13,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
37,Data Scientist,$82K-$132K (Glassdoor est.),Overview Are you passionate about changing the world through machine learning and location intelli...,3.5,Esri 3.5,Redlands- CA,Redlands- CA,1001 - 5000,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,82,132,107.0,Esri,CA,52,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,M
38,Data Scientist,$83K-$137K (Glassdoor est.),STR is a government research contractor specializing in advanced research and development for defens...,4.7,Systems & Technology Research 4.7,Woburn- MA,Woburn- MA,201 - 500,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),-1,0,0,83,137,110.0,Systems & Technology Research,MA,11,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,data scientist,na,P
39,Senior Data Scientist,$115K-$180K (Glassdoor est.),Sartorius Stedim Data Analytics- a market leader in advanced analytics and provider of Umetrics Suit...,3.5,Sartorius 3.5,Fremont- CA,Gottingen- Germany,5001 - 10000,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),-1,0,0,115,180,147.5,Sartorius,CA,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
40,Data Engineer,$74K-$138K (Glassdoor est.),Lancer Insurance Company is looking for a Data Engineer to develop- maintain- test and evaluate data...,3.5,Lancer Insurance 3.5,Long Beach- NY,Long Beach- NY,201 - 500,1985,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,74,138,106.0,Lancer Insurance,NY,36,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
41,Data Analyst,$64K-$112K (Glassdoor est.),About the Role: The Data Analyst plays a critical role turning project requirements into actionable...,4.2,Sauce Labs 4.2,San Francisco- CA,San Francisco- CA,201 - 500,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),BrowserStack- Selenium Master- Perfecto Mobile,0,0,64,112,88.0,Sauce Labs,CA,13,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,analyst,na,na
43,Data Engineer,$68K-$129K (Glassdoor est.),Position Title: Data Engineer Persivia is seeking Data Engineer who will help support our customer ...,3.6,Persivia 3.6,Marlborough- MA,Lowell- MA,1 - 50,-1,Company - Private,-1,-1,Less than $1 million (USD),-1,0,0,68,129,98.5,Persivia,MA,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
44,Data Scientist - Algorithms & Inference,$110K-$175K (Glassdoor est.),At Nuna- our mission is to make high-quality healthcare affordable for everyone. We are dedicated to...,4.2,Nuna 4.2,San Francisco- CA,San Francisco- CA,51 - 200,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,110,175,142.5,Nuna,CA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
45,Scientist,$52K-$113K (Glassdoor est.),We are a global team of 6000 visionaries- doers- and makers. Our portfolio of over 25 brands touches...,3.4,Edgewell Personal Care 3.4,Allendale- NJ,Shelton- CT,5001 - 10000,2015,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),Unilever- Procter & Gamble- Henkel,0,0,52,113,82.5,Edgewell Personal Care,NJ,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
46,Senior Data Scientist,$110K-$150K(Employer est.),Working for Equity Residential (EQR)- a leading multi-family real estate investment trust (REIT)- me...,4.3,Equity Residential 4.3,Chicago- IL,Chicago- IL,1001 - 5000,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),UDR- AvalonBay Communities- Essex Property Trust,0,0,110,150,130.0,Equity Residential,IL,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,data scientist,sr,M
48,Data Scientist,Employer Provided Salary:$150K-$160K,BPA Services- LLC is seeking a Computer/Data Scientist who will support our customer with insights g...,5.0,BPA Services 5.0,Washington- DC,Alexandria- VA,unknown,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,1,150,160,155.0,BPA Services,DC,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
49,Lead Data Scientist,$158K-$211K (Glassdoor est.),As the world's leader in digital payments technology- Visa's mission is to connect the world through...,3.7,Visa Inc. 3.7,Bellevue- WA,Foster City- CA,10000+,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),American Express- Mastercard- Discover,0,0,158,211,184.5,Visa Inc.,WA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,sr,na
50,Associate Data Analyst,$20K-$39K (Glassdoor est.),Intrado is looking for an Associate Data Analyst to add to its team in Longmont- CO. The core focus ...,3.1,Intrado 3.1,Longmont- CO,Omaha- NE,5001 - 10000,1986,Company - Private,Enterprise Software & Network Solutions,Information Technology,$2 to $5 billion (USD),-1,0,0,20,39,29.5,Intrado,CO,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
51,Spectral Scientist/Engineer,$56K-$117K (Glassdoor est.),Thank you for your interest in joining the Centauri team. Together- we can leverage the next generat...,4.7,Centauri 4.7,Beavercreek- OH,Chantilly- VA,501 - 1000,1999,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),TASC- Vencore- Booz Allen Hamilton,0,0,56,117,86.5,Centauri,OH,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
52,College Hire - Data Scientist - Open to December 2019 Graduates,$63K-$99K (Glassdoor est.),Description Caterpillar's legacy of industry leadership dates back to 1925. We have a global footpr...,3.7,Caterpillar 3.7,Peoria- IL,Deerfield- IL,10000+,1925,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),John Deere- Komatsu- CNH Industrial,0,0,63,99,81.0,Caterpillar,IL,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
54,Data Scientist,$68K-$114K (Glassdoor est.),Overview: Blazing a new trail- we are further developing our Insight Marketing team to include the ...,3.8,Zimmerman Advertising 3.8,Fort Lauderdale- FL,Fort Lauderdale- FL,501 - 1000,1984,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,68,114,91.0,Zimmerman Advertising,FL,37,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
55,Data Scientist- Office of Data Science,$86K-$143K (Glassdoor est.),Help shape the future of Data Science across Liberty! As a technical member of the Office of Data S...,3.3,Liberty Mutual Insurance 3.3,Boston- MA,Boston- MA,10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Travelers- Allstate- State Farm,0,0,86,143,114.5,Liberty Mutual Insurance,MA,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
56,Data Science Analyst,$41K-$95K (Glassdoor est.),Torch Technologies is seeking a Junior- to MId-Level Data Science Analyst to support modernizing our...,4.6,Torch Technologies- Inc. 4.6,Huntsville- AL,Huntsville- AL,1001 - 5000,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),-1,0,0,41,95,68.0,Torch Technologies- Inc.,AL,19,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
57,Data Scientist,$86K-$144K (Glassdoor est.),About Swiss Re The Swiss Re Group is one of the world’s leading providers of reinsurance- insurance...,3.7,Swiss Re 3.7,Armonk- NY,Zurich- Switzerland,10000+,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),Munich Re- Hannover RE- SCOR,0,0,86,144,115.0,Swiss Re,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
58,Data Scientist,$80K-$139K (Glassdoor est.),At Northrop Grumman we develop cutting-edge technology that preserves freedom and advances human dis...,3.7,Northrop Grumman 3.7,San Diego- CA,Falls Church- VA,10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,80,139,109.5,Northrop Grumman,CA,82,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
59,Data Scientist,$56K-$95K (Glassdoor est.),Sartorius Stedim Data Analytics- a market leader in advanced analytics and provider of Umetrics Suit...,3.5,Sartorius 3.5,Albuquerque- NM,Gottingen- Germany,5001 - 10000,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),-1,0,0,56,95,75.5,Sartorius,NM,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
60,Data Scientist,$120K-$189K (Glassdoor est.),About Netskope Today- there's more data and users outside the enterprise than inside- causing the n...,4.1,Netskope 4.1,San Francisco- CA,Santa Clara- CA,501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Skyhigh Networks- Zscaler- NortonLifeLock,0,0,120,189,154.5,Netskope,CA,9,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,data scientist,na,P
61,Data Scientist,$111K-$176K (Glassdoor est.),About Us Interested in working for a human-centered technology company that prides itself on using...,4.7,1904labs 4.7,Saint Louis- MO,Saint Louis- MO,51 - 200,2016,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,Slalom- Daugherty Business Solutions,0,0,111,176,143.5,1904labs,MO,5,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,data scientist,na,na
62,Data Scientist,$54K-$93K (Glassdoor est.),Job Description **Please only local candidates apply - thank you** ClearOne Advantage is a fast-gr...,4.1,ClearOne Advantage 4.1,Baltimore- MD,Baltimore- MD,501 - 1000,2008,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,-1,0,0,54,93,73.5,ClearOne Advantage,MD,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
63,Data Scientist,$71K-$119K (Glassdoor est.),CyrusOne is seeking a talented Data Scientist who holds a range of data-focused skills both in techn...,3.4,CyrusOne 3.4,Dallas- TX,Dallas- TX,201 - 500,2000,Company - Public,Real Estate,Real Estate,$1 to $2 billion (USD),Digital Realty- CoreSite- Equinix,0,0,71,119,95.0,CyrusOne,TX,21,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,data scientist,na,na
65,Senior Data Scientist,$82K-$132K (Glassdoor est.),Overview Everyone wants to work with people they respect. Even better if you can work with a compa...,4.4,The David J. Joseph Company 4.4,Cincinnati- OH,Cincinnati- OH,201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,-1,0,0,82,132,107.0,The David J. Joseph Company,OH,136,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M
66,Data Scientist,$84K-$146K (Glassdoor est.),USEReady is looking for 2-3 Data Scientist to join our Team: Predictive models in R or Python Large ...,4.3,USEReady 4.3,New York- NY,New York- NY,201 - 500,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,84,146,115.0,USEReady,NY,10,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
67,Senior Risk Data Scientist,$107K-$172K (Glassdoor est.),About Bill.com Bill.com is a leading provider of cloud-based software that simplifies- digitizes- a...,3.8,Bill.com 3.8,Palo Alto- CA,Palo Alto- CA,501 - 1000,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),-1,0,0,107,172,139.5,Bill.com,CA,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
68,Data Scientist in Artificial Intelligence Early Career,$49K-$85K (Glassdoor est.),*Organization and Job ID** Job ID: Directorate: National Security Directorate Division: Computing ...,3.8,Pacific Northwest National Laboratory 3.8,Richland- WA,Richland- WA,1001 - 5000,1965,Government,Energy,Oil- Gas- Energy & Utilities,$500 million to $1 billion (USD),Oak Ridge National Laboratory- National Renewable Energy Lab- Los Alamos National Laboratory,0,0,49,85,67.0,Pacific Northwest National Laboratory,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
70,Data Scientist,$61K-$109K (Glassdoor est.),Description The core data science team at Dick's Sporting Goods is seeking a data scientist to supp...,3.8,DICK'S Sporting Goods - Corporate 3.8,Coraopolis- PA,Coraopolis- PA,10000+,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),REI- Academy Sports + Outdoors- Cabela's,0,0,61,109,85.0,DICK'S Sporting Goods - Corporate,PA,73,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
72,Data Scientist,$88K-$148K (Glassdoor est.),POSITION SUMMARY: The Data Scientist is a highly motivated and experienced individual who likes to ...,2.8,Berg Health 2.8,Framingham- MA,Framingham- MA,51 - 200,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),-1,0,0,88,148,118.0,Berg Health,MA,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
73,Data Scientist,$60K-$99K (Glassdoor est.),Job Description Oversight is a leading provider of cloud-based artificial intelligence solutions a...,4.7,Oversight Systems 4.7,Atlanta- GA,Atlanta- GA,51 - 200,2003,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0,0,60,99,79.5,Oversight Systems,GA,18,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,data scientist,na,na
75,Data Scientist - Research,$41K-$72K (Glassdoor est.),Do you have a passion for using data science to unlock insights and solve complex business challenge...,3.1,C Space 3.1,Boston- MA,Boston- MA,201 - 500,1999,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),IDEO- Gongos- Inc.- Ipsos,0,0,41,72,56.5,C Space,MA,22,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
76,Data Scientist,$96K-$161K (Glassdoor est.),SummaryProvide data management and statistical analysis in Big Data environment. Assist in developme...,3.2,Numeric- LLC 3.2,Philadelphia- PA,Chadds Ford- PA,1 - 50,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,96,161,128.5,Numeric- LLC,PA,-1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,na
77,R&D Data Analysis Scientist,$65K-$130K (Glassdoor est.),Applies developed level of subject matter knowledge to solve a variety of common business issues. Wo...,4.0,HP Inc. 4.0,Vancouver- WA,Palo Alto- CA,10000+,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,65,130,97.5,HP Inc.,WA,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
78,Analytics Consultant,$52K-$81K (Glassdoor est.),SpringML is seeking an Analytics Consultant to augment our Salesforce delivery practice. You will pl...,4.4,SpringML 4.4,Indianapolis- IN,Pleasanton- CA,1 - 50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,52,81,66.5,SpringML,IN,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data analitics,na,na
79,Director- Data Science,$139K-$220K (Glassdoor est.),Reporting to the Sr. Director- Analytics & Data- the Director of Data Science will direct the select...,3.6,Grainger 3.6,Lake Forest- IL,Lake Forest- IL,10000+,1927,Company - Public,Wholesale,Business Services,$10+ billion (USD),-1,0,0,139,220,179.5,Grainger,IL,94,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
80,Scientist,$50K-$102K (Glassdoor est.),Scientist Organization Eurofins EAG Materials Science- LLC Location MO- Maryland Heights Job C...,2.7,EAG Laboratories 2.7,Maryland Heights- MO,San Diego- CA,501 - 1000,1978,Subsidiary or Business Segment,Research & Development,Business Services,$50 to $100 million (USD),-1,0,0,50,102,76.0,EAG Laboratories,MO,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
